,X,Y
0,9.346801409063648,94.91176361015285
1,12.109659493231824,124.94897211800654
2,5.719712023497906,45.06864208567403
3,9.19152902008444,98.06220515928975
4,8.24276986694047,80.8922675027758
5,14.991613196270029,134.59960951832505
6,5.445560355805491,47.2747750252012
7,9.493897618211564,95.38179749545617
8,13.241832500622428,133.20989105317128
9,14.836398429409103,148.62460977959958
10,7.5714757752180715,65.37510830747779
11,11.552758469122676,119.47216747815237
12,0.28457214216411786,2.164048602574325
13,13.277792505594041,135.2662588687075
14,14.280568021049373,148.06035278663526
15,6.1208294247997195,63.90274126102698
16,13.245111857778106,129.8844658467499
17,12.003555929643667,113.4340235205376
18,11.043910710037558,112.83299039484048
19,9.415262647568346,111.20827568054331
20,9.101146088332698,105.02846667344456
21,0.9603267673125859,2.9639647929230133
22,11.60525714797475,120.77292315889758
23,2.9803585631060683,25.71200938481022
24,1.7832308079047237,14.08814956603862
25,11.052638335995885,96.76697403245923
26,0.7256594032916147,9.001595830258184
27,7.772088637223845,70.49576840862153
28,9.403404705922503,99.3568838262787
29,13.421780375333274,143.16421012477943
30,3.95355927766815,41.41611703471016
31,0.014978973439044307,6.251703100362784
32,9.934228093078957,107.46787472582685
33,3.3775891708285624,25.074559051281835
34,6.723726207360301,59.31591408199878
35,6.435848734125236,55.684390920765686
36,12.518984700145827,122.46999297323157
37,14.221944664019698,144.07774086596365
38,3.359024322250843,31.91630749507244
39,7.789342691890318,69.82850313085127
40,14.162532267181426,137.76377888247893
41,5.900023444781133,44.42575572762457
42,5.689368790447398,51.91759860820641
43,8.532942484951189,100.77366138705064
44,8.047501833565157,93.69789452356518
45,2.1169224504165634,17.19697251914319
46,13.246510090298953,134.51239675796447
47,12.659652007595415,135.7546209317588
48,0.26241150564259574,-6.904902249942452
49,8.620067879671168,81.88895747458561
50,7.6712114244580025,65.05471090700276
51,6.8693598096962125,71.25434387320249
52,12.727412355450697,132.18806447078157
53,10.068119406626078,102.45655528495323
54,14.400326276669594,136.39703495601992
55,2.5471855709654116,38.451540283439215
56,13.222683618611248,141.80844662292824
57,2.873711629457225,13.12392277216087
58,1.811235626775235,15.35948233173993
59,7.26903985467145,77.66085246129309
60,0.3216486465060503,6.570471410036157
61,9.61065802188276,95.88588895867643
62,2.5753339705339275,21.00512254250603
63,3.2443672972669138,27.865005877639064
64,13.018297595396843,137.00450829081018
65,10.502704863095744,119.0185922468819
66,4.1976928840917225,31.639980920471043
67,4.368678346633775,36.37069399267953
68,13.941811030604445,142.14409239753894
69,1.2560215264892678,4.8691146230693105
70,6.562117217665707,70.30296700209982
71,8.233406332513072,80.36115935771603
72,4.355474369636727,42.9601048117364
73,1.5921748689979598,16.11940135184462
74,9.767670293564315,102.45501711601914
75,8.667432471822542,100.09345909027824
76,9.907079352249305,108.17739681261952
77,4.9304860719040535,58.74875199257784
78,4.698922957924461,37.263979440956724
79,4.810986604219451,43.44359504907899
80,6.163135102847009,48.201007485396545
81,10.520130816826487,107.88121527844224
82,11.895081458500066,121.34984348586818
83,0.5971378497243862,12.820282850668777
84,13.64952807072663,142.09653276223045
85,2.1473550729205257,25.293235050444846
86,12.323829679665316,127.18808808674103
87,9.796389862096296,95.03427028064216
88,1.8439078106369315,13.04695341111295
89,12.724550606932567,129.52284825927077
90,2.560158451152055,12.878898362559953
91,8.573687065844418,86.42751528362815
92,2.787029665311172,27.992347603522763
93,4.305026630474636,35.46936319070508
94,13.9386493486603,136.6933987596048
95,9.412805219274919,110.27941492904452
96,6.522927674759178,66.94253074374582
97,5.8133858780787815,48.59978816157747
98,7.032455724804037,59.62841782597221
99,4.507070349434173,48.92264364438412
