,X,Y
0,9.346801409063648,271.2766469082199
1,12.109659493231824,500.7441770429965
2,5.719712023497906,54.087801841259335
3,9.19152902008444,254.80411102636106
4,8.24276986694047,193.4733932569681
5,14.991613196270029,839.80434329667
6,5.445560355805491,56.62512342147197
7,9.493897618211564,292.08995848696134
8,13.241832500622428,637.8286496281445
9,14.836398429409103,826.0721686293966
10,7.5714757752180715,138.18892447771407
11,11.552758469122676,439.9065613597042
12,0.28457214216411786,3.865286408132707
13,13.277792505594041,644.8774886399044
14,14.280568021049373,769.4669570603136
15,6.1208294247997195,80.85894814807996
16,13.245111857778106,640.5800910790764
17,12.003555929643667,515.433019467678
18,11.043910710037558,432.87226516323057
19,9.415262647568346,317.9245344656066
20,9.101146088332698,243.38255421110398
21,0.9603267673125859,-13.305480117598258
22,11.60525714797475,465.25796467577004
23,2.9803585631060683,-20.431955010037505
24,1.7832308079047237,-6.070437169647344
25,11.052638335995885,415.4292599933619
26,0.7256594032916147,1.3769279926600586
27,7.772088637223845,187.4975516699501
28,9.403404705922503,275.78681768620555
29,13.421780375333274,643.1208877837828
30,3.95355927766815,-10.143150955398074
31,0.014978973439044307,-14.936693181740901
32,9.934228093078957,313.4527339562316
33,3.3775891708285624,8.469693897833709
34,6.723726207360301,102.54111885987706
35,6.435848734125236,141.2364704427527
36,12.518984700145827,543.4242693178038
37,14.221944664019698,733.6563104259262
38,3.359024322250843,14.74901713334027
39,7.789342691890318,199.65781650306215
40,14.162532267181426,762.2929503495264
41,5.900023444781133,76.14733520687294
42,5.689368790447398,121.72171841041136
43,8.532942484951189,178.087957219335
44,8.047501833565157,172.83547702304207
45,2.1169224504165634,73.62151838704568
46,13.246510090298953,682.1249145640513
47,12.659652007595415,591.9409825948632
48,0.26241150564259574,-12.17744974180363
49,8.620067879671168,227.90981222907948
50,7.6712114244580025,170.56010578309335
51,6.8693598096962125,139.61385944576517
52,12.727412355450697,587.9066202673419
53,10.068119406626078,298.8038004076633
54,14.400326276669594,797.2700766822484
55,2.5471855709654116,-0.5668132695892218
56,13.222683618611248,634.2147380195734
57,2.873711629457225,37.6900320689531
58,1.811235626775235,-20.731484702016633
59,7.26903985467145,148.71538971810116
60,0.3216486465060503,-10.842539979194651
61,9.61065802188276,299.66989028359836
62,2.5753339705339275,14.957707303010178
63,3.2443672972669138,0.044418971971264654
64,13.018297595396843,611.8128003055597
65,10.502704863095744,345.29711347780477
66,4.1976928840917225,36.437986706523276
67,4.368678346633775,73.2464279103713
68,13.941811030604445,776.8511244360658
69,1.2560215264892678,22.168873429165075
70,6.562117217665707,121.61485903078109
71,8.233406332513072,212.37634841721257
72,4.355474369636727,55.875876886210904
73,1.5921748689979598,-7.903775350750049
74,9.767670293564315,302.82539251975084
75,8.667432471822542,241.74201332418164
76,9.907079352249305,310.32843688807685
77,4.9304860719040535,64.09219164065665
78,4.698922957924461,40.99397324262759
79,4.810986604219451,64.77975374979958
80,6.163135102847009,114.36035793325395
81,10.520130816826487,382.0079825184885
82,11.895081458500066,486.5309098735353
83,0.5971378497243862,36.14212208656432
84,13.64952807072663,660.0450433747149
85,2.1473550729205257,-2.209081630325569
86,12.323829679665316,564.5933989374781
87,9.796389862096296,319.96941863590644
88,1.8439078106369315,-4.329763726955162
89,12.724550606932567,582.061315766913
90,2.560158451152055,30.887372322692702
91,8.573687065844418,269.2102814874774
92,2.787029665311172,20.703785194133943
93,4.305026630474636,7.056171029526027
94,13.9386493486603,713.8983558087164
95,9.412805219274919,295.05917619535415
96,6.522927674759178,97.39904809347995
97,5.8133858780787815,80.39228710056173
98,7.032455724804037,117.92390758528592
99,4.507070349434173,36.89511984883521
